#chrom	start	end	H3K9me3_RPKM	H3K36me3_RPKM	H3K4me1_RPKM	POU5F1_RPKM	H3K27me3_RPKM	NANOG_RPKM	CTCF_RPKM	H3K4me3_RPKM	strength	border_fpkm	size	E1	interaction	border_fpkm	inner_fpkm
chr3	111160000	115600000	0.6852376502636189	0.32647072993556026	0.26987913649677736	0.6581953573520796	1.1159197668424137	0.6937260785002924	0.7347416520210888	0.3099078623315755	0.3900645601152009	0.0	4440000	-0.39618	0.00020197103333333336	0.0	3.972857143
chr3	115640000	115960000	0.4807829259259261	2.2931902264038224	0.6610827557251908	0.6994588332354674	0.8139591391661765	0.7382046788021134	0.9748784497944788	0.5214324480328828	0.15158231997863472	0.0	320000	0.05125	0.0069719690333333315	0.0	5.027
chr3	116000000	116280000	0.6368059422604413	1.039394274570022	0.8997079943431805	0.7437685147420152	0.8301923482086745	1.0128181449631457	0.7712985257985258	2.1230180509113787	0.08953680111893758	3.87	280000	0.32484	0.005480372933333334	3.24	1.699
chr3	116320000	116880000	0.4638072725598518	4.6958722750153425	1.5045797879353209	0.8373000752487572	1.5176919832089562	0.9104353146766172	1.2946604477611916	0.984320715796018	1.1394147992078505	7.113331665	560000	0.67618	0.0017362012333333335	7.6425	8.6778125
chr3	116920000	117520000	0.8559389636904771	0.4473982476190483	0.38015400476190375	0.7113772863095252	0.8145126517857152	0.8194286964285714	0.7162750000000001	0.35744102083333285	0.22550282119278256	0.04	600000	-0.22299	0.002083513233333333	0.04	0.03875
chr3	117560000	118320000	0.5916629233870954	0.2277042177419359	0.15006986175115236	0.5304547321428569	1.303835095046086	0.5322936140552991	0.5390843373493978	0.5495838531105989	0.07797016030494132	0.0	760000	-0.37525	0.0013148962666666667	0.0	8.07
chr3	118360000	119720000	0.4993280487664937	1.7041778785960842	0.44227901150747895	0.5363540776754889	0.3037514670109013	0.486649208285385	0.5565362485615658	0.2423479827387799	0.13697708273907222	0.0	1360000	-0.35761	0.0005912074666666666	0.0	73.6625
chr3	119760000	121160000	0.7373824082982556	0.763792489687684	1.0875646870948732	0.6664403000601327	0.9237340757666884	0.6354616488274202	0.9836536380036074	1.4596166847377705	2.038055183321695	11.876669999999999	1400000	-0.24790	0.0008232291	10.655	2.689
chr3	121200000	121800000	0.7142959699754895	0.8987773946078409	1.6625528026960716	0.8906964859068639	1.1681081754694842	0.8778174007352948	0.7769742647058832	2.207013069852944	0.2536076238217687	8.408335000000001	600000	0.69979	0.0014359937333333333	15.985	21.89857143
chr3	121840000	122240000	1.4656451182147148	3.667911683364256	2.4165614248608467	0.8244259554730988	0.7629727786489751	0.8017965078407715	0.8899999999999999	4.387343687074832	0.2642943474234379	49.55584075	400000	0.88146	0.003316017733333334	0.0	2.0225
chr3	122280000	123400000	0.5695525300480756	1.7740321015384628	2.280753495384611	0.8268756830769233	0.9915826541538462	1.0030542129230786	1.0180541538461534	2.462404906461541	1.0521756297928104	18.869999200000002	1120000	0.64217	0.0006442332666666666	29.691666666666663	9.886388889
chr3	123440000	124320000	2.0894153597444087	0.5345761891373805	0.3753135412140559	0.6666818408945676	1.3629980555910537	0.6160636843450473	0.5925086261980824	1.2027254230031927	0.4295209916376461	1.41	880000	-0.24706	0.0015314236333333333	1.5450000000000002	28.93
chr3	124360000	125760000	0.42346536216517777	0.21827686321839115	0.07002745479910709	0.5098976316964281	0.3130896028735636	0.45479925287356304	0.4967812499999998	0.212834401785714	0.4295873047877569	14.661665	1400000	-0.48905	0.0004559159666666667	27.145	9.14
chr3	125800000	127080000	0.4506171196198986	0.21009900343445925	0.15294865712650274	0.5051515311963362	0.4735468465941606	0.5122773382942177	0.4979656554092732	0.20017893131081824	0.16401222061211787	0.0	1280000	-0.22359	0.0010499945666666668	0.0	0.56
chr3	127120000	127560000	0.3623631605415859	3.9030043881856553	0.5448252604771104	0.6668611091018685	0.6783553101225007	0.6652539855334527	0.7354430379746831	0.32039952869116634	1.209535018506992	0.0	440000	0.41696	0.0014855423333333334	0.0	7.1425
chr3	127600000	127920000	1.012059712247324	1.7904548585425584	0.989206686466626	0.7103132265768528	3.5584460881812663	0.7258570936925902	0.7842400489895904	1.6209402045315362	0.8879722081388257	1.655	320000	0.41474	0.004694759066666667	1.5075	2.129545455
chr3	127960000	129200000	0.8556891526965555	0.327319167641326	2.5359377361923268	0.9803193768680966	6.241496599090315	0.8768145224171537	0.8111267056530211	2.786060471734896	0.9585748388070162	2.18	1240000	-0.31506	0.0018154319	0.0	1.329
chr3	129240000	129760000	1.8974429354838702	0.4948684103942655	0.4263974938875295	0.6780404468215157	1.0265396723716396	0.6832343655913982	0.7414694376528118	0.5856357921146945	0.8161528047396738	0.463333335	520000	0.34387	0.0033462719999999995	0.5025	3.59
chr3	129800000	130680000	0.54801068181818	1.5660828285175858	1.6515753241206017	0.7866973674623126	0.6809397303439797	0.8351510995086003	1.260765075376883	2.486112565724816	0.6498621894110389	67.115016665	880000	0.06448	0.0018043975666666668	62.5875	18.67954545
chr3	130720000	131280000	1.1180019406307973	1.3232519499999986	1.1893218596165749	0.7466986338899196	1.3711438589981468	0.8148779109461967	0.936727272727272	3.225922955487812	0.3552548897194983	216.000008325	560000	0.61349	0.0020923815	436.87	117.868125
chr3	131320000	131560000	0.8163331338244326	0.9335495186522252	1.4547213830570878	0.7982714659300186	0.8656220343769185	0.964151289134439	1.0696979742173105	1.1543857424789397	0.7573128724300549	0.0	240000	0.36822	0.006427397099999999	0.0	0.585
chr3	131600000	132680000	0.421224118686868	1.1090459367749403	0.8480120278422285	0.7811986710858582	0.6223943920454535	0.8683749280303036	0.6729257540603243	2.4942637656612594	0.5660462614546657	65.36498350000001	1080000	-0.26993	0.0005680328666666667	58.3525	20.45166667
chr3	132720000	133600000	0.7802037440789467	1.272797960563377	0.5025718644736832	0.7215332151315791	0.8435436842105275	0.7703665736842102	0.6625352112676055	0.3617628736842101	0.07234194448463566	0.0	880000	0.10520	0.0008429377666666669	0.0	3.314230769
chr3	133640000	134640000	0.7331448078026392	0.3479435465334174	0.2510898363522792	0.621426090568394	0.6395432304809486	0.7051771892567139	0.7049756402248601	0.3420118332292313	0.0951702428753262	0.0	1000000	-0.36613	0.0010675104	0.0	0.505
chr3	134680000	135200000	0.6127891275045526	4.539971792956887	0.6322824286581656	0.6948671451123251	0.4237041080752884	0.7768488986035212	0.7761457194899817	1.9633177856709183	0.8696347369412833	0.0	520000	-0.49657	0.0035923600666666663	0.0	0.785
chr3	135240000	135760000	1.2974451850882949	5.5048353738489855	0.7045873953345615	0.7288170595457342	0.5246130490516668	0.9042690448127688	0.7839999999999998	0.3973346200122769	1.4317444020293761	23.16333	520000	0.25990	0.0025849879	21.28	30.1825
chr3	135800000	137760000	0.7904747734274706	0.5057245618461543	1.6654567803076916	0.8986200646153858	1.7723376758664968	1.218974893538464	0.8000418461538453	0.9253809358151462	0.9288138353739516	0.635	1960000	-0.21238	0.00048565913333333335	0.915	8.044444444
chr3	137800000	138480000	0.6047105295950135	0.9486165240071109	2.7521314616822417	0.8656831595015577	0.8118602199170126	0.8866951875389406	0.8220497925311196	1.8393451280379376	1.0815105457007212	11.505556666666665	680000	0.57419	0.001843690066666667	0.0	88.26869565
chr3	138520000	139200000	0.7665509393767692	2.656218145922744	2.1535890435315697	0.7663780153280196	0.7422662968838531	0.7483061912936841	0.7888068669527903	2.6530723408951635	0.3955102568687602	60.96335	680000	0.32063	0.0010341101	101.735	19.70083333
chr3	139240000	141840000	2.4053239529860213	0.5843530235069898	0.9939141012731506	0.6180282123842593	0.505203203124999	0.7305879317129619	0.6456770833333332	0.3746385317662004	0.18372029529605227	0.0	2600000	-0.44969	0.0005452855666666666	0.0	0.1505555556
chr3	141880000	142760000	0.29846978409090896	3.1356459369369314	1.1172074330330355	0.8009542090090099	0.4069576187499998	0.8224963603603616	0.8120756756756755	1.6501293291291297	1.3628500979643885	0.0	880000	-0.04550	0.0009028954333333332	0.0	3.202
chr3	142800000	144400000	2.0300915229357765	2.694990780303028	2.4079256743119237	0.9652996946264738	0.9592257496723456	1.2195141677588484	0.7717981651376157	1.1977583577981628	0.572920271883121	0.0	1600000	-0.28515	0.0005882009666666666	0.0	13.58125
chr3	144440000	145320000	0.7871966159999992	1.8584364879999968	1.5691467556923036	0.7336382584615393	0.4821733265651434	0.8615889267692317	0.9256024615384604	0.6356356129230765	0.7204894474446835	0.0	880000	0.07818	0.0005846275333333333	0.0	11.14975
chr3	145360000	145920000	0.5566162208904094	2.1649272329440645	1.8772010098340448	0.7732509373079298	0.6885224714197901	0.7847715377996312	1.0581831591886903	3.2664245500922005	0.2998016592466778	0.0	560000	0.33359	0.0022626716666666667	0.0	155.2075
chr3	145960000	146960000	2.1492433409234644	0.8869874914610998	1.5080923516761529	0.70302831941809	1.7343310777988616	0.6777472055660965	0.6337072892938503	2.4077482061986117	0.588906486526818	5.99	1000000	0.57457	0.0005871874666666667	6.4049999999999985	60.28194444
chr3	147000000	148440000	0.9677469423748544	0.3612478364377189	0.1896792869174616	0.6309313149010469	0.5970600221187413	0.6826819383003496	0.5874866123399308	0.28160724970896345	0.3233764866008728	0.0	1440000	-0.33033	0.0010116963	0.0	.
chr3	148480000	151640000	0.7655763814898416	0.3093591076363641	0.13288440575620786	0.5761707765237017	0.44107316591422135	0.5827171015801351	0.5400507900677204	0.2692312879999996	0.2477117016891121	0.0	3160000	-0.34792	0.0003497098666666667	0.0	5.5805
chr3	151680000	152120000	1.3590455603184315	0.5208264880587885	0.7434755352112691	0.736219587875077	1.0421378524188607	0.8946449577464791	0.7113251684017142	0.4990603288426206	1.5401643604418755	0.0	440000	-0.14410	0.0020607299333333332	0.0	0.495
chr3	152160000	153880000	1.5765632984520113	2.0985214668304653	1.7240822542997518	0.8173752402476788	1.1954436600619205	0.8918187542997544	0.8453402948402947	5.847373171375918	1.1026739872833309	21.13056111666667	1720000	0.75553	0.0005462095333333333	39.45333333333334	6.3562
chr3	153920000	154240000	0.8061618799062685	3.0823919431478184	1.7205496816277648	0.702430608670182	1.004866897480963	0.7894494590065831	0.8642298025134637	1.829900046678636	0.09373429069720984	83.55333	320000	0.59462	0.0041390893	90.47	45.2925
chr3	154280000	154600000	0.936677602112676	1.7927241540388212	1.411267834690045	0.6654165938967144	1.255954829812207	0.7578452899185977	0.7613978873239438	0.5889498259236063	0.20384861397727447	15.423329999999998	320000	0.16839	0.004098652099999999	14.37	9.953333333
chr3	154640000	156520000	0.8295767793618462	0.4259734202308221	0.7932982864901559	0.6408619796334012	1.6455426123557368	0.6740494731839779	0.7873930753564151	0.8009154874405962	0.34039596702676833	0.13	1880000	-0.35595	0.0006250718	0.165	0.9183333333
chr3	156560000	158080000	0.5395270666167656	0.4055334431137733	0.2960978121420378	0.6056919086826341	0.9536094060710184	0.642420261976048	0.6111062874251499	1.4624751282932404	1.1714673374825673	0.081666665	1520000	-0.17313	0.0005107766666666668	0.1	15.58411765
chr4	3960000	4720000	1.1889711238779186	0.42676535308198704	0.2731612131350678	0.7854223773234205	0.979715597893434	0.7796139219330859	1.043208178438662	0.3701421976456011	0.19962180070215474	696.031	760000	0.06914	0.0035324959333333326	2572.795	858.5016667
chr4	4760000	6440000	1.2583362885326759	2.26486996547472	1.942536332101048	0.8003132791127552	0.6873844263709169	1.1324182649414667	0.7214056720098643	1.9047333364140502	1.5535740993809513	13.64667	1680000	-0.09209	0.0009260607666666666	13.14	10.18666667
chr4	6480000	8360000	1.7026927432273278	0.5046460618374571	0.5032784146054169	0.6333250451070329	0.7527871230886836	0.6761176651376144	0.9199862385321088	0.427158657243816	0.7979928121461612	0.0	1880000	-0.22285	0.0009367903333333334	0.0	0.1783333333
chr4	8400000	9120000	0.9326426987499988	0.4108532644736847	0.7460102973684216	0.5878738046052633	1.1801539407894754	0.7280797263157889	0.9624631578947364	0.5427713269736837	0.4056660028195021	0.0	720000	0.35662	0.0017331360666666667	0.0	24.41833333
chr4	9160000	9720000	0.9702756620639532	0.5732312950581404	0.7420717209302318	0.6504679912790693	0.8404226700581386	0.9532035029069768	0.6141946072684641	0.4189990661337206	0.6442121999257793	0.0	560000	0.05017	0.0026971957999999997	0.0	9.62
chr4	9760000	10840000	0.7911611988984082	0.5937718505119457	0.7844396491467569	0.7250816389228891	1.1085179883720937	0.8311588739290093	0.9613476132190928	2.6007705201365234	0.3328751335122605	115.21133999999999	1080000	0.06134	0.0010047577666666666	0.0	0.2866666667
chr4	10880000	11560000	0.5774770919117629	3.340210460625	2.487566235624989	0.7965990837500009	0.5497694693627441	0.853310837500001	0.8911874999999992	1.4541571399999995	1.8011285931140602	10.4	680000	1.06995	0.0008952451	8.385	16.84192308
chr4	11600000	12120000	0.3441895178247729	2.0755745540785493	1.2544158362537758	0.7722066507552875	0.4285137764350448	0.8482555903323264	1.1928761329305142	0.6157080465256789	0.35986153472889715	9.146664999999999	520000	0.39329	0.0034128694333333334	8.5025	3.233333333
chr4	12160000	14440000	0.5997250413080883	0.7736884352238789	0.34710522925373044	0.6409612346268659	0.761089277611939	0.6205256298507457	0.6332847761194035	1.287307407164179	0.5000577483105122	14.27333	2280000	-0.14909	0.0007597962666666668	11.25	2.704166667
chr4	14480000	15320000	0.947862476282052	0.7584291217948713	0.5470741801059437	0.7260515019230768	0.5397500666666663	0.7833332038461545	0.8710692307692315	0.3896429057692304	0.15867636087602885	0.09666667	840000	-0.07715	0.0012306664666666667	0.105	15.51083333
chr4	15360000	15920000	0.614734038254631	1.0054238186215212	1.0304488216444991	0.731035908101573	0.6759848071342195	0.7591596989117305	0.8240532043530833	2.2056932007255154	1.1187338633318495	3.2644443333333335	560000	-0.26453	0.002480107033333333	0.0	1.613333333
chr4	15960000	17800000	0.9422663314415431	3.0837395096887814	0.5952408173810915	0.6299894450968874	0.22154675572519106	0.623422159718144	0.7055654726952425	0.3653203540810331	0.8399435011239694	5.085555443333334	1840000	-0.30196	0.0005902362333333334	4.873333333333334	2.545625
chr4	17840000	19520000	1.0176768610306883	1.9953701698440212	0.3460750098209121	0.5855551756210279	0.6321360555877232	0.5622264517619874	0.5347156919513604	0.6994543149971026	1.5230872179532464	0.45666670000000004	1680000	-0.27254	0.00040195586666666666	0.645	2.755
chr4	19560000	19960000	0.6019305198107616	0.5163301067285395	1.2147272650812075	0.6632611670533649	0.6656184118329461	0.6680246194895587	0.8095232018561489	1.5544326044083543	0.2567856673272204	3.75	400000	-0.04405	0.005157187133333334	3.2625	3.56875
chr4	20000000	21480000	0.4240523172242865	1.146800025402725	2.0139720216852486	0.7270565780669144	0.38808523234200737	0.8726146232961587	0.7803568773234194	1.468358605947956	1.5014690445220498	0.485	1480000	-0.35002	0.0009366452666666666	0.845	1.535
chr4	21520000	22440000	0.4297914374643056	0.29660501775523185	0.4331218433734934	0.6461509366076533	1.2425336987951798	0.6305165379782974	0.7564077669902902	0.5719154311984777	0.14914044940529875	0.0	920000	0.14131	0.0006777645	0.0	7.546111111
chr4	22480000	24640000	0.766812007425742	0.481497822303923	1.18946701856436	0.8456356670792093	4.088834056930707	0.7014392425742569	0.6571336633663363	1.94120113118812	0.8135400135809963	0.08888886666666666	2160000	-0.31487	0.0009222564999999999	0.125	5.988
chr4	24680000	31920000	0.5741718060263643	0.3546967746390465	0.6574598939108588	0.6291788386691769	1.0459691588198363	0.6424384441926347	0.6658832391713746	0.8293656296296282	0.9665426619988348	0.0	7240000	-0.40520	0.00019622680000000003	0.0	2.66125
chr4	31960000	32560000	0.5111045943970759	2.6498627207711403	2.0728217499999952	0.7381759579780761	1.2030608611449465	0.8885899634591966	1.0705395858708893	2.9659384807214018	0.4687719404722999	7.311109999999999	600000	0.33757	0.0032651057	21.195	10.8
chr4	32600000	33320000	0.2558776932294785	3.1619836210268932	2.280438241442538	0.7916987059902209	0.5772799490712981	0.8014853484107581	0.8093985330073348	1.7035937070101874	1.3614279903233852	3.0577776666666665	720000	0.84052	0.0012588285666666665	7.555	9.225882353
chr4	33360000	34560000	0.2544905138888888	5.405300315980631	1.4909341918886194	0.8130636670702175	0.21820256642512084	0.7625963414043575	0.97041304347826	0.4956596386198545	1.6269483000326277	0.0	1200000	0.08018	0.0013429298	0.0	28.16428571
chr4	34600000	35240000	0.7638917026066341	3.638831197848183	1.0080513945008978	0.7971241607890026	0.7308774514218008	0.7593520143454874	0.7234895397489535	3.059046867304253	0.24283832766978536	28.11	640000	0.37688	0.0014823226333333334	25.207500000000003	6.056785714
chr4	35280000	37480000	1.3001992300778895	0.3822284224086285	0.35592914679448656	0.6649287477531457	0.6577794505692027	0.6368017663271416	0.8076632714200109	0.37855070820850817	0.6735859859052905	0.0	2200000	-0.55429	0.0006042383999999999	0.0	0.005
chr4	37520000	40080000	1.2791731512096778	0.401927414650538	0.578153565860214	0.7337440241935477	0.9983582923387108	1.071774466397851	0.7525846774193549	0.387721161290322	0.4075087951258225	0.0	2560000	-0.46074	0.00043927063333333333	0.0	0.075
chr4	40120000	40680000	0.5538141851400712	1.8090921635916344	1.7157856482164793	0.8638812380073801	0.7136168258221667	0.9903458179581804	1.141826568265682	1.9858229034440376	1.9593048809979985	16.293329999999997	560000	0.02377	0.004395223333333334	16.16	45.02166667
chr4	40720000	44000000	0.34476614907229697	5.999295123692305	2.7676246641074864	0.9147528931541912	0.4558953333333321	0.9741423454894452	0.9344798464491356	4.301579648752395	0.2508451350283327	204.828335	3280000	0.96360	0.00026082036666666663	209.05500000000004	21.56247368
chr4	44040000	46440000	0.41096501042345257	5.383083674078785	3.6816565908513343	0.9394506332247564	1.1636256247557015	1.026395937459284	1.0819583061889242	4.095491856416778	0.9324070509036676	0.0	2400000	1.23889	0.0005293729666666667	0.0	16.35986842
chr4	46480000	47080000	1.6613057885491225	2.522533773437499	2.286094142755677	0.7301901392045455	1.9933314671437867	0.8023756519886363	1.608438920454545	2.949219043323868	0.2324663670580745	14.604445566666667	600000	0.71916	0.0008131355666666667	21.8325	9.105833333
chr4	47120000	48640000	1.0457805505896958	5.569853140339844	2.1160739043423544	0.8186760578980491	1.6049274779639953	0.9294116073001892	0.8361936685288629	0.6694913536815595	1.0850700768900483	21.284445566666665	1520000	0.11071	0.0007865025666666667	22.441666666666666	40.03
chr4	48680000	49640000	3.4650492324425204	3.2076602457971046	0.6584840565568673	0.8526776643878183	0.5835556146674945	0.8193995152268485	1.0113673088875064	0.8448943834679902	0.7530288104410876	0.0	960000	-0.27489	0.0011536721	0.0	5.445714286
chr4	49680000	50840000	0.6131213503148242	0.2297916897538641	0.19405360618202575	0.6832501156267888	0.6410528786491129	0.6319602220950197	0.7241453921007429	0.2667577624499135	0.1766926915954298	0.02	1160000	-0.55277	0.0010423222666666667	0.025	0.1083333333
chr4	50880000	52440000	0.3342644329840039	4.9594809726840845	0.8484626692399079	0.6857342333729213	0.2179179349145067	0.5981249536817103	0.8629703087885975	0.5986799026128259	0.1975962554035644	0.0	1560000	-0.56510	0.0004766080666666666	0.0	19.16
chr4	52480000	53000000	0.7173611546827793	2.023949938368576	0.7286915613293057	0.7447127371601211	0.4186605440747222	0.7753782223564958	0.7599589123867072	1.3129035788519627	1.3813221861689733	20.47	520000	-0.38773	0.002892553466666666	38.035	12.78
chr4	53040000	53680000	0.7215124614325058	2.6094380461432483	0.6383123582001179	0.7576812622853755	0.5044785199724517	0.8056630454545463	0.7791261101243335	1.5779502901124924	0.4688270083029429	0.0	640000	0.47279	0.0030144367	0.0	4.530625
chr4	53720000	55320000	0.39341374071819785	2.3472888511018457	2.3449225459525174	0.7708369821322222	0.5890290340839917	0.8046038201310299	0.9313793924955324	3.1894562671941613	1.2988561716377849	206.34	1600000	0.20788	0.0005924641	0.0	4.085714286
chr4	55360000	56720000	0.5458387223738052	4.5950773055725636	2.3633729063074065	0.7547456154317213	0.7268933669849925	0.8062222496589357	1.0352169167803544	0.9434582767911804	2.2381465350539025	103.47833335	1360000	0.03966	0.0024590015	114.6125	57.00916667
chr4	56760000	57280000	0.4394431233226829	8.586143330434773	3.957560550798725	0.9219133744408952	1.1807161699680502	1.1267926185303525	0.9499304347826092	4.1570680230031964	0.8789411461585245	4.33	520000	1.06831	0.0015716424666666667	0.0	12.98428571
chr4	57320000	57920000	0.7886148518753978	2.841642816910362	3.076569753337566	0.9442754265734268	1.1988812476951467	1.5544397749523209	0.9870400508582314	3.3527645168467926	0.2036656152704508	0.0	600000	0.74088	0.0018642592000000001	0.0	2.885833333
chr4	57960000	58960000	1.7208180816972751	0.8217498541538459	1.2075441612307714	0.7305552647245096	1.2377323446153854	0.8357622510769235	0.9872972307692294	1.0831725489230748	0.4942217435015812	26.408334999999997	1000000	0.27469	0.0006024557666666667	0.0	2.335714286
chr4	59000000	62480000	0.5577575304292112	2.303896680333119	1.51472919538757	0.913876525304292	1.7429927745035232	0.9908920922485596	0.9275756035578132	3.072072287636134	0.8771957335254712	14.755556666666669	3480000	0.15647	0.0003221554333333334	15.426666666666668	7.976153846
chr4	62520000	62760000	0.6854841181150546	0.8966470301386364	1.0433055515370724	0.7612078604651158	1.9880110232558128	0.963052151774786	1.2026291309669506	2.3835236292947597	0.6884944660311378	13.277776766666664	240000	0.54964	0.006655544133333333	13.245000000000003	13.245
chr4	62800000	64480000	0.7859657937836221	0.3423659731022122	0.32342057800358565	0.7093551219366417	0.9897187937836236	0.7826297525403461	0.8704016736401663	0.3739500358637173	0.21722976462939345	0.0	1680000	-0.23142	0.0002935612	0.0	8.250384615
chr4	64520000	65600000	0.9184892816399272	1.0177463386809265	0.5600714218657146	0.640252704693999	0.8070462376708244	0.6658767783719541	0.6095656160458451	0.9510177474747451	0.8128994519948248	0.0	1080000	-0.55506	0.0013168527333333334	0.0	0.36
chr4	65640000	69000000	0.6641355026580021	0.2725143727111643	0.3008578617838147	0.6215070496160653	0.7611507460129944	0.6364842658003541	0.7462008269344363	0.2914718387477841	0.4768330379206605	0.0	3360000	-0.56168	0.0002418433666666667	0.0	0.7133333333
chr4	69040000	70400000	0.6165744556074753	1.166858127920559	0.7506953539719636	0.6947760274532715	0.44452682827102746	0.650622036214953	0.6676822429906535	1.4305770800233646	1.2072179111668029	0.0	1360000	-0.46095	0.0003895850666666666	0.0	5.56
chr4	70440000	73080000	0.6269385770509969	0.3189379415855353	0.16673537969401964	0.4948251474269823	0.293517796940195	0.4743265479833095	0.7930639777468712	0.18421484257206155	0.12423691480814608	0.0	2640000	-0.45571	0.0004042344666666667	0.0	2.358125
chr4	73120000	74400000	0.5292392993844417	1.2243783380372009	0.3747685689544573	0.5933617068633738	0.4114175689544579	0.5919995958948041	0.6221334188582429	0.2272929082745346	1.309858619478112	0.0	1280000	-0.49157	0.0004425354666666667	0.0	4.427333333
chr4	74440000	80800000	1.6750717202039485	0.5587874725925939	0.1949330930528998	0.5195074748247284	0.3845531236456343	0.4826783607393242	0.5315984703632886	0.3443455992592589	1.326680578018589	0.0	6360000	-0.54973	0.0001150033	0.0	16.8275
chr4	80840000	81120000	0.6413086526908622	0.3064641654888108	0.9486701772673756	0.6948552650176681	0.4886574293286214	0.6918363486454646	0.789367491166078	0.5329812108362776	0.08058168993224746	0.11333330000000001	280000	-0.44893	0.0031761362	0.06	1.19
chr4	81160000	83200000	0.8909457619647336	2.8256372210591123	1.3131774378078804	0.8784243460591138	0.6131000472292182	0.8979731785714287	0.9902586206896552	0.633647666256157	0.0776596112985879	0.0	2040000	-0.23239	0.00046438033333333323	0.0	0.9388888889
chr4	83240000	83600000	0.5753546335012582	4.1653560613695	4.176560155038762	1.015454154392765	0.5321647418136013	1.1247563397932825	1.1856860465116277	2.14953883397933	1.7407513132666308	0.0	360000	0.38481	0.0012064710666666665	0.0	21.555
chr4	83640000	85080000	1.0223668463558768	0.8719979087327648	0.34618875508864033	0.7367458621142481	0.5425103241695288	0.77728976625082	0.7989862542955313	0.5244489481286925	1.0230737603835998	0.0	1440000	0.02216	0.0012969851333333334	0.0	1.013333333
chr4	85120000	85840000	0.6200072214532861	0.2989190519031149	0.184314844808126	0.7493658200692049	0.7712803950403698	0.8030681499423307	0.6793875432525949	0.2999567220299877	0.2907300906085127	0.7933333	720000	-0.17325	0.003283791	0.655	2.24125
chr4	85880000	86880000	1.3774908207485228	0.9674816411764708	1.4598146346405254	0.6964010294117648	0.7027024856209142	0.8006696366013071	1.3693098039215674	0.9890403117647038	1.7036163188238622	0.0	1000000	0.05577	0.00041002320000000004	0.0	257.076
chr4	86920000	89520000	0.50215218256475	0.82068847858473	1.0136743134698956	0.6865777306021105	1.0849368799747323	0.722157166977033	1.182752327746741	1.1909304332712576	0.08359414907218847	13.366670000000001	2600000	-0.21022	0.0001265704	14.235	4.354761905
chr4	89560000	94560000	0.379114317423806	2.900179861809037	0.9355580345477392	0.6640268567839185	0.5605691679125927	0.6310275113065319	0.6941871859296488	0.41457915138190976	1.6766099529347038	0.0	5000000	-0.54065	0.00011527929999999999	0.0	6.108181818
chr4	94600000	94920000	0.2848367928092623	2.2607223156611806	0.8512380573964514	0.7104476544789755	0.42936564168190094	0.6861449981718466	0.6480182815356494	3.231087432544385	0.13114325530556953	23.36666555666667	320000	0.03334	0.005252671833333333	21.715	17.50625
chr4	94960000	96000000	0.5212928476702511	1.908428482676224	1.007163945041817	0.7650581971326172	0.578670777180405	0.8465331218638007	0.7184059293044476	2.0032120579450434	0.9071062417657711	9.10833335	1040000	-0.17671	0.0017664155	9.065	6.665714286
chr4	96040000	96680000	2.367236560797339	0.6822952697674427	0.25157122059800696	0.6045233880162882	0.6937856992437458	0.6083817161140198	0.8465968586387433	0.6026140544850488	0.5721769513655665	0.20833335000000003	640000	-0.52406	0.0022947411333333334	0.52	0.273
chr4	96720000	98720000	0.4780720882905434	3.2523267576706316	2.4879066011271087	0.8432213362554805	0.40700616155291147	0.8572813437695675	1.111750782717594	5.7549635879774605	0.08544283066422842	62.787789000000004	2000000	-0.46551	0.00029302110000000006	0.0	3.598333333
chr4	98760000	99200000	0.6701211327319572	1.5351000380154618	2.805687003865974	0.9820921913659812	0.9222060431701032	1.1769149536082506	1.0335827338129495	1.4470932938144334	1.154550205349097	0.5033333	440000	0.42813	0.001768306266666667	0.495	25.54125
chr4	99240000	100560000	1.1883486949375428	0.7055073305249507	0.6648490012961759	0.7044016435515226	0.9131709000657464	0.7919635800388853	0.8661853532080354	0.42148374335709576	0.19719422616417345	0.9333331665000001	1320000	0.05047	0.0009364236666666668	1.54	4.73
chr4	100600000	101320000	0.8273247834776809	1.6799829253918477	1.792958964263322	0.8629376965517251	0.8604194438871472	0.9150111849529798	1.1951699059561125	3.3932521203761814	0.782721259675704	0.0	720000	0.14745	0.0013237065333333332	0.0	8.2775
chr4	101360000	101640000	0.5574741065523571	1.5337387911818718	2.06393365427509	0.8191007131350696	0.5553306301115228	0.8983495186772815	1.1605168401714625	2.0575291610532798	0.14989745868535953	16.9699985	280000	0.30367	0.0046615068	15.462499999999999	26.612
chr4	101680000	102040000	0.6937562300724625	0.3160253725845419	0.2874108327294678	0.7121814082125604	1.4903716358695671	0.7516216231884061	0.7926992753623189	0.7821793285024141	0.3371764722903205	0.9133333	360000	-0.12969	0.0045562137	0.885	13.010625
chr4	102080000	103240000	0.5701384253005141	0.4326449780585117	0.6549640192819142	0.7406565990691489	1.2241633709215805	0.6722229348404251	0.8190558510638296	0.7624494264453331	0.6690936134127776	0.2	1160000	-0.32230	0.0004385618666666667	0.205	2.484285714
chr4	103280000	104960000	0.7414629901334877	0.5003966867692314	0.6189673649230757	0.7678455403076923	1.1274934246153852	0.8746186707692316	0.8204861538461542	1.0746119150769216	0.9590786558023888	2.622222333333333	1680000	-0.30179	0.0006976427666666667	7.79	8.496666667
